PLANT,Site,Site Code,VISIT_DATE,OBSERVER,ORGANIZATION,VISIT_STATUS_NUM,VISIT_STATUS_CHAR,SEARCH_SQFT,GROSS_SQFT,PLANT_COUNT,PERCENT_COVER,AGE_SIZE,DISTRIBUTION,PHENOLOGY,NATIVE,NON_NAT,iMap Searched Record,iMap Pres/Not Det,iMap Treat,WIND_SPEED,WIND_DIR,TEMP,PERCENT_TREATED,GROSS_TREAT_SQFT,ACTUAL_HERBICIDE_SQFT,PU_COUNT,PU_PERCENT,FO_COUNT,FO_PERCENT,CO_COUNT,CO_PERCENT,CS_COUNT,BB_COUNT,HS_COUNT,HERBICIDE_NAME,AI_CONCENTRATION,AMT_OF_MIX,MIX_UNITS,AMT_OF_PRODUCT,PRODUCT_UNITS,PHOTO_NAMES,Notes
,,BEAR_AREL8_006,2022-06-30T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,209293,185463,960,25-May,mature,dense plants/clumps,vegetative,medium,low,,,,,,,51-75,102590,,,,,,,,,960,,Pathfinder II,0.136,128,FL,128,FL,,
_PUMO_,BEAR,BEAR_CYLO11_001,2016-06-04T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,50,5,25-May,adult non-reproducing,,flower,,,,,,,,,51-75,50,,5,,,,,,,,,,,,,,,,NY-325975U-P
_PUMO_,BEAR,BEAR_CYLO11_002,2016-06-04T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,100,,,adult non-reproducing,,flower,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,NY-325974U-P
_PUMO_,BEAR,BEAR_CYLO11_002,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,1645,111,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,66,,111,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_001,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_001,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,3000,35,25-May,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_001,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,11700,23,<5,adult reproducing,,flower,,,,,,,,,76-100,,,23,,,,,,,,,,,,,,,,Flags left for herbicide of CS
_HEMA17_,BEAR,BEAR_CYSC4_001,2016-05-26T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,11700,34,<5,adult reproducing,,flower,,,,,,,,,76-100,11700,1,25,,,,,,9,,,Pathfinder II,13.6,1.5,FL,1.5,FL,,
_HEMA17_,BEAR,BEAR_CYSC4_001,2017-05-31T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1,1,76-100,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Only found 1 plant, midway up rocky cliff face on South side of road. Very steep."
_AREL8_,BEAR,BEAR_CYSC4_001,2017-06-27T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,10764,40,25-May,sapling,,vegetative,,,,,,,,,76-100,3280,,40,,,,,,,,,,,,,,,,
_PUMO_,BEAR,BEAR_CYSC4_001,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,5149,30,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,257,,30,100,,,,,,,,,,,,,,,
_STJA5_,BEAR,BEAR_CYSC4_001,2018-07-23T04:00:00Z,"Michael Young, Allison McKenna",New York - New Jersey Trail Conference,2,completely treated,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_001,2019-05-15T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,4000,27,,mature,,bud,,,,,,,,,76-100,4000,,27,,,,,,,,,,,,,,,,Detection dog searches (Dia)
_CYSC4_,BEAR,BEAR_CYSC4_001,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,7000,3,<5,seedling,trace,vegetative,,,,,,,,,76-100,5,,3,,,,,,,,,,,,,,,,
_BETH_,BEAR,BEAR_CYSC4_001,2020-08-21T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,4000,13,<5,seedling,sparse,vegetative,,,,,,,,,76-100,1000,,12,,,,,,,,,,,,,,,,"1 plant on ledge, unsafe to pull or cut. needs to be sprayed"
,,BEAR_CYSC4_001,2021-10-21T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,55167,8223,13,<5,sapling,sparse,vegetative,,,,,,,,,76-100,8224,,11,,,,,,,,,,,,,,,,"one plant on sheer rock and needs professional treatment. one too big to pull, needs cut stump treatment"
,,BEAR_CYSC4_001,2022-10-14T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,49189,2271,5,<5,mature,sparse,vegetative,,,,,,,,,76-100,1851,,4,,,,,,,,,,,,,,,,"1 untreated plant, unreachable on cliff. Two large adults removed on cliff that had already seeded"
_AREL8_,BEAR,BEAR_CYSC4_002,2014-07-11T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,400,24,,seedling,,mature fruit,,,,,,,,,76-100,400,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_002,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,800,50,26-50,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AKQU_,BEAR,BEAR_CYSC4_002,2016-05-26T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,200,227,26-50,adult reproducing,,immature fruit,,,,,,,,,76-100,200,0.2,225,,,,,,2,,,Pathfinder II,13.6,0.5,FL,0.5,FL,,
_HEMA17_,BEAR,BEAR_CYSC4_002,2017-05-31T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1040,56,25-May,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_002,2017-06-27T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,10764,220,25-May,sapling,,vegetative,,,,,,,,,76-100,3280,,220,,,,,,,,,,,,,,,,
_RUPH_,BEAR,BEAR_CYSC4_002,2018-07-23T04:00:00Z,"Allison McKenna, Michael Young",New York - New Jersey Trail Conference,2,completely treated,,800,9,<5,sapling,,vegetative,,,,,,,,,76-100,9,,9,,,,,,,,,,,,,,,,"NY-452225U, 54087"
_VIDI80_,BEAR,BEAR_CYSC4_002,2019-05-29T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,2000,60,25-May,mature,,vegetative,,,,,,,,,76-100,2000,,60,,,,,,,,,,,,,,,,
_CYSC4_,BEAR,BEAR_CYSC4_002,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,900,38,25-May,mature,sparse,vegetative,,,,,,,,,76-100,650,,38,100,,,,,,,,,,,,,,,
_CEOR7_,BEAR,BEAR_CYSC4_002,2020-08-21T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,6300,64,<5,sapling,sparse,vegetative,,,,,,,,,76-100,1500,,64,100,,,,,,,,,,,,,,,
_CYRO8_,BEAR,BEAR_CYSC4_002,2021-06-11T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,6921,2303,84,25-May,sapling,sparse,vegetative,,,,,,,,,76-100,2303,,84,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_002,2021-10-21T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,13078,2568,23,<5,sapling,sparse,vegetative,,,,,,,,,76-100,2569,,23,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_002,2022-10-14T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,8373,1324,27,<5,sapling,sparse,vegetative,,,,,,,,,76-100,1324,,27,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_005,2014-07-11T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,100,,,mature,,mature fruit,,,,,,,,,76-100,100,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_005,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,400,20,25-May,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_005,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,1500,20,<5,adult reproducing,,flower,,,,,,,,,76-100,1500,,20,,,,,,,,,,,,,,,,One stray West of infestation
_HEMA17_,BEAR,BEAR_CYSC4_005,2017-05-31T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1,1,76-100,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYLO11_,BEAR,BEAR_CYSC4_005,2017-06-27T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,500,2,<5,sapling,,vegetative,,,,,,,,,76-100,500,,2,,,,,,,,,,,,,,,,
_PUMO_,BEAR,BEAR_CYSC4_005,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,821,14,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,25,,14,,,,,,,,,,,,,,,,
_VIDI80_,BEAR,BEAR_CYSC4_005,2019-05-29T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,1,1,76-100,mature,,vegetative,,,,,,,,,76-100,1,,1,,,,,,,,,,,,,,,,Detection Dog visit (Dia)
_CYSC4_,BEAR,BEAR_CYSC4_005,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,2500,15,<5,mature,trace,vegetative,,,,,,,,,76-100,500,,15,,,,,,,,,,,,,,,,
_COIN21_,BEAR,BEAR_CYSC4_005,2021-06-11T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,10646,2002,18,<5,sapling,sparse,vegetative,,,,,,,,,76-100,2002,,18,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_005,2021-10-22T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,30171,775,12,<5,sapling,sparse,vegetative,,,,,,,,,76-100,775,,12,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_005,2021-10-27T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,417511,2841,7,<5,sapling,sparse,vegetative,,,,,,,,,76-100,2842,,7,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_005,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,33216,55,2,<5,sapling,trace,vegetative,,,,,,,,,76-100,56,,2,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_006,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_006,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,150,14,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,150,,14,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_006,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,150,35,<5,adult reproducing,,flower,,,,,,,,,76-100,150,,35,,,,,,,,,,,,,,,,2 REMAINING ON SLOPE
_PUMO_,BEAR,BEAR_CYSC4_006,2016-09-01T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,10000,7,<5,sapling,,vegetative,,,,,,,,,76-100,10000,,5,,,,,,,,,,,,,,,,2 Remaining on slope are too dangerous to get to.
_HEMA17_,BEAR,BEAR_CYSC4_006,2017-06-15T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1990,69,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,80,,69,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_006,2017-06-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,12500,15,25-May,adult reproducing,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_VIDI80_,BEAR,BEAR_CYSC4_006,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,12500,63,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,12500,,63,,,,,,,,,,,,,,,,Numbers are approximate-- state parks crew treated
_COIN21_,BEAR,BEAR_CYSC4_006,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,1990,69,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,1990,,69,,,,,,,,,,,,,,,,
_VIDI80_,BEAR,BEAR_CYSC4_006,2019-05-29T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,1,partially treated,,7000,112,25-May,mature,,bud,,,,,,,,,51-75,7000,,112,,,,,,,,,,,,,,,,Detection Dog visit. Partial treatment as the remaining plants are along steep slope.
_CYSC4_,BEAR,BEAR_CYSC4_006,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,11000,9,<5,mature,,vegetative,,,,,,,,,76-100,2500,,9,,,,,,,,,,,,,,,,
_COIN21_,BEAR,BEAR_CYSC4_006,2021-06-11T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,13089,6113,68,<5,mature,sparse,flower,,,,,,,,,76-100,6114,,68,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_006,2021-10-27T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,30591,1474,11,<5,seedling,sparse,vegetative,,,,,,,,,76-100,1475,,11,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_006,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,22342,248,10,<5,sapling,sparse,vegetative,,,,,,,,,76-100,248,,10,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_007,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_007,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,2500,50,26-50,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_007,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,0,untreated,,400,15,51-75,adult reproducing,,flower,,,,,,,,,<10,NA,,,,,,,,,,,,,,,,,,NY-325945U-P. UNABLE TO TREAT DUE TO STEEP HILL AND RAIN
_PUMO_,BEAR,BEAR_CYSC4_007,2016-09-01T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,400,28,51-75,adult non-reproducing,,vegetative,,,,,,,,,76-100,400,,28,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_007,2017-06-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_POPE10_,BEAR,BEAR_CYSC4_007,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_COIN21_,BEAR,BEAR_CYSC4_007,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,2516,57,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,75,,57,,,,,,,,,,,,,,,,
_RUPH_,BEAR,BEAR_CYSC4_007,2019-05-30T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,0,untreated,,,,,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to treat due to steep slope.
_CYSC4_,BEAR,BEAR_CYSC4_007,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,About 5 large flowering adults counted. Cannot be treated- need professional to repell.
_AREL8_,BEAR,BEAR_CYSC4_007,2021-06-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,3120,761,8,51-75,mature,dense plants/clumps,mature fruit,medium,medium,,,,,,,76-100,710,,8,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_007,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,3945,10,3,<5,mature,sparse,vegetative,,,,,,,,,76-100,10,,3,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_008,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_008,2015-08-05T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,25,5,,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,BEAR,BEAR_CYSC4_008,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,3600,62,25-May,adult reproducing,,flower,,,,,,,,,76-100,3600,,62,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_008,2017-06-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1350,36,25-May,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_POPE10_,BEAR,BEAR_CYSC4_008,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1350,151,25-May,sapling,,vegetative,,,,,,,,,76-100,,,151,,,,,,,,,,,,,,,,Numbers are approximate-- state parks crew treated
_SYPA12_,BEAR,BEAR_CYSC4_008,2018-07-18T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,20,8,<5,sapling,,vegetative,,,,,,,,,76-100,5,,8,,,,,,,,,,,,,,,,"NY-452321U, 54175"
_VIDI80_,BEAR,BEAR_CYSC4_008,2019-05-30T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,3500,56,25-May,mature,,flower,,,,,,,,,76-100,3500,,56,,,,,,,,,,,,,,,,Detection Dog visit (Dia)
_CYSC4_,BEAR,BEAR_CYSC4_008,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,1800,,<5,sapling,sparse,vegetative,,,,,,,,,<10,250,,,,,,,,,,,,,,,,,,
_COIN21_,BEAR,BEAR_CYSC4_008,2021-06-11T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,12109,3358,32,<5,mature,sparse,flower,,,,,,,,,76-100,3358,,32,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_008,2021-10-22T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,18245,4165,22,<5,sapling,sparse,vegetative,,,,,,,,,76-100,4166,,22,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_008,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,9541,1734,8,<5,sapling,sparse,vegetative,,,,,,,,,76-100,1735,,8,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_009,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_RHSC3_,BEAR,BEAR_CYSC4_009,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,100,9,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,100,,9,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_009,2017-06-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1520,15,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_009,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,1520,63,25-May,adult non-reproducing,,vegetative,,,,,,,,,76-100,1520,,63,,,,,,,,,,,,,,,,Numbers are approximate-- State Parks crew treated
_SYPA12_,BEAR,BEAR_CYSC4_009,2018-07-18T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,1600,6,<5,sapling,,vegetative,,,,,,,,,76-100,4,,6,,,,,,,,,,,,,,,,"NY-452268U, 54174"
_VIDI80_,BEAR,BEAR_CYSC4_009,2019-05-30T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,3500,47,25-May,mature,,vegetative,,,,,,,,,76-100,3500,,47,,,,,,,,,,,,,,,,Detection Dog visit. (Dia)
_CYSC4_,BEAR,BEAR_CYSC4_009,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,4000,5,<5,sapling,trace,vegetative,,,,,,,,,76-100,400,,5,,,,,,,,,,,,,,,,
_COIN21_,BEAR,BEAR_CYSC4_009,2021-06-11T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,7363,1442,9,<5,sapling,sparse,vegetative,,,,,,,,,76-100,1442,,9,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_009,2021-10-22T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,29202,6996,16,<5,sapling,sparse,vegetative,,,,,,,,,76-100,6997,,16,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_009,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,3,no plants 1st year,18174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_010,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_SYVU_,BEAR,BEAR_CYSC4_010,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,3,3,76-100,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,plants appeared dead but check for green stems
_PUMO_,BEAR,BEAR_CYSC4_010,2016-06-03T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,6000,32,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,,,32,100,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_010,2017-06-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_010,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,2460,180,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,2460,,180,100,,,,,,,,,,,,,,,only 1 individual with seed pods. Large amount of seedlings
_COIN21_,BEAR,BEAR_CYSC4_010,2018-06-15T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,686,20,<5,seedling,,vegetative,,,,,,,,,76-100,686,,20,,,,,,,,,,,,,,,,
_ROMU_,BEAR,BEAR_CYSC4_010,2019-06-03T04:00:00Z,Joshua Beese,New York - New Jersey Trail Conference,2,completely treated,,300,11,<5,mature,,vegetative,,,,,,,,,76-100,300,,11,,,,,,,,,,,,,,,,Detection Dog visit. (Dia)
_CYSC4_,BEAR,BEAR_CYSC4_010,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,700,10,<5,sapling,sparse,vegetative,,,,,,,,,76-100,200,,10,,,,,,,,,,,,,,,,
_HEMA17_,BEAR,BEAR_CYSC4_010,2021-06-27T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,1604,729,28,<5,sapling,sparse,vegetative,medium,medium,,,,,,,76-100,418,,28,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_010,2021-10-22T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,29665,2012,15,<5,seedling,sparse,vegetative,,,,,,,,,76-100,2013,,15,,,,,,,,,,,,,,,,
,,BEAR_CYSC4_010,2022-10-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,10675,1,1,<5,sapling,trace,vegetative,,,,,,,,,76-100,1,,1,,,,,,,,,,,,,,,,
_ACPO9_,BEAR,BEAR_CYSC4_011,2014-07-22T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,80,,,mature,,mature fruit,,,,,,,,,76-100,,,,,,,,,,,,,,,,,,,
_VIDI80_,BEAR,BEAR_CYSC4_011,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,300,18,<5,sapling,,vegetative,,,,,,,,,76-100,300,,18,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_011,2016-06-03T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,30000,100,<5,sapling,,vegetative,,,,,,,,,25-Oct,6000,,100,,,,,,,,,,,,,,,,"Most CYSC4 are seedlings, will wait to pull next season when bigger."
_HEMA17_,BEAR,BEAR_CYSC4_011,2017-05-31T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,245,30,25-May,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,BEAR,BEAR_CYSC4_011,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,3690,31,<5,sapling,,vegetative,,,,,,,,,76-100,3690,,31,,,,,,,,,,,,,,,,
_SYPA12_,BEAR,BEAR_CYSC4_011,2018-07-17T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,2,completely treated,,92560,1289,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,92560,18,1271,,,,,,18,,,Accord XRT II,25,15,mL,7.5,mL,,"Manual removal performed on 7-17, herbicide on 7-18. NY-452321U, 54175"
_HEMA17_,BEAR,BEAR_CYSC4_011,2021-06-27T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,1,partially treated,39640,28749,1346,26-50,mature,dense plants/clumps,vegetative,medium,medium,1193744,,,,,,25-Oct,4248,,1346,,,,,,,,,,,,,,,,"Roadside, steep cliff, loose topsoil, glass,"
,,BEAR_CYSC4_011,2022-10-16T04:00:00Z,Claire Lignac,New York - New Jersey Trail Conference,2,completely treated,183667,46302,2066,<5,mature,dense plants/clumps,mature fruit,medium,medium,,,,,,,76-100,38047,,2066,,,,,,,,,,,,,,,,
